iv,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,RR,lci,uci,model
Contrast 1,4.2463013545483404e-4,0.0315621294053145,-0.3389238206659856,3297,0.03202922255431482,0.014583343326808067,541.5587316449175,42318.309348250754,3015.574227958372,-0.6897029220705233,0.011855280738552021,0.17896709908336453,"0.71 	 (0.50, 1.01)",0.501725098381693,1.0119258331096412,M2
Contrast 2,2.2562373060100024e-4,0.0095883577376289,0.050434072754126105,3297,0.00983654384129,0.025231027042172192,212.87167186771885,14137.501086686983,2617.257074474233,-0.14397052864573356,0.2448386741539857,0.0991793518898465,"1.05 	 (0.87, 1.28)",0.8659132673198248,1.2774152164904584,M2
Contrast 3,7.029968417848658e-4,0.0365657339665929,0.3893578934201117,3297,0.037339030492556255,0.020710139383975527,295.34684711892646,20983.429294077952,2796.6953714637425,0.01060613193478166,0.7681096549054416,0.19323309885357698,"1.48 	 (1.01, 2.16)",1.0106625763278194,2.155687406670611,M2
Contrast 1,1.650334343025357e-4,0.02414855499448119,-0.2253296958198872,3297,0.024330091772213982,0.007461409493741086,1841.0003956626524,161659.32408732094,3205.566883850406,-0.5310492490096304,0.08038985736985599,0.15598106222299546,"0.80 	 (0.59, 1.08)",0.5879877003880829,1.0837094774563945,M3
Contrast 2,2.4261985118426637e-4,0.013833908380154348,-0.011280193756801078,3297,0.014100790216457042,0.018926729084389544,344.1247367878949,25124.15002187643,2864.121519064317,-0.24403075640971322,0.22147036889611105,0.11874674823529713,"0.99 	 (0.78, 1.25)",0.7834635373667468,1.2479102707140497,M3
Contrast 3,2.10028933449047e-4,0.03478641736718375,0.21404950206308615,3297,0.0350174491939777,0.006597620104027582,2320.439637275848,206760.6551366573,3222.2506567591263,-0.1527197224092488,0.5808187265354211,0.18712949846023127,"1.24 	 (0.86, 1.79)",0.8583702700509409,1.7875013065725218,M3
Contrast 1,1.6618734573218817e-4,0.009629802862365222,-0.005965109457842068,3297,0.00981260894267063,0.018629712176795862,353.56440560222813,25931.654041213766,2875.098761210272,-0.20012548707796005,0.18819526816227589,0.0990586136722629,"0.99 	 (0.82, 1.21)",0.8186280193941518,1.2070691945218912,M4
Contrast 2,2.80637138292339e-4,0.04753386610912251,-0.3740470039129156,3297,0.04784256696124408,0.00645243078975346,2420.0600484201364,216170.1876937756,3224.902236535927,-0.8027512247337054,0.05465721690787417,0.2187294378021488,"0.69 	 (0.45, 1.06)",0.44809445813795307,1.0561785124814398,M4
Contrast 3,0.00028992346888480005,0.056445906239948204,-0.36808189445507355,3297,0.05676482205572148,0.0056181945829095695,3146.9785278287627,285133.96684054856,3239.267261266985,-0.8350525334523055,0.09888874454215829,0.2382536926381656,"0.69 	 (0.43, 1.10)",0.433851689107299,1.1039434729899267,M4
Contrast 1,4.026208562295717e-4,0.01493627200853528,-0.18488889151892748,3299,0.01537915495038781,0.028797612305828345,172.06960229777934,10852.493844593875,2472.5298016790125,-0.42797646934412903,0.05819868630627406,0.12401272092163694,"0.83 	 (0.65, 1.06)",0.651826752529279,1.05992556748666,M5
Contrast 2,2.2858592360351486e-4,0.016865557506551013,0.04216757411723529,3299,0.017117002022514878,0.014689752074173291,534.64540455351,41707.44418919144,3013.824555984656,-0.21426579927810027,0.2986009475125708,0.13083196101302952,"1.04 	 (0.81, 1.35)",0.8071338209215219,1.3479716047093442,M5
Contrast 3,7.269150676522385e-4,0.025871719740019578,0.22705646563616277,3299,0.02667132631443704,0.029980007930263286,161.459423533494,10013.341381100516,2423.9675199191365,-0.09307097015301086,0.5471839014253363,0.16331358276162164,"1.25 	 (0.91, 1.73)",0.9111288350486805,1.7283788727719396,M5
Contrast 1,1.7505889435017312e-4,0.015503844970516703,-0.18595520429051973,3297,0.015696409754301893,0.01226807829302586,737.323839119688,59798.38178118736,3086.588251505458,-0.43151487666348703,0.05960446808244754,0.12528531340225754,"0.83 	 (0.65, 1.06)",0.6495243997103927,1.061416639348801,M6
Contrast 2,4.543008597059122e-4,0.0247042362190022,0.07099786296488368,3297,0.025203967164678702,0.01982747169964717,317.9275206272366,22893.270094370477,2830.374859519882,-0.24017771530240462,0.382173441232172,0.15875757356636155,"1.07 	 (0.79, 1.47)",0.7864880776795354,1.465466235361826,M6
Contrast 3,4.771092319102877e-4,0.038192571460856944,0.2569530672554034,3297,0.03871739161595826,0.013555152689702367,616.6185539432059,48981.68053790833,3048.0728497791224,-0.12871339002624405,0.6426195245370507,0.19676735404014117,"1.29 	 (0.88, 1.90)",0.8792259243560097,1.9014552699269998,M6
Contrast 1,9.149107499154709e-4,0.059683157950518546,-0.1235412137475188,3297,0.06068955977542556,0.016582783408399852,432.2678509245036,32728.616913003443,2948.444892506393,-0.6064011202439983,0.3593186927489607,0.24635251120178492,"0.88 	 (0.55, 1.43)",0.5453098464652764,1.432353209422653,M7
Contrast 2,1.325825015522302e-4,0.010503097858515381,-0.09681947084279785,3297,0.010648938610222834,0.013695332187139114,605.4194939535936,47984.101596243556,3043.7294313781504,-0.2990804976259516,0.1054415559403559,0.10319369462434629,"0.91 	 (0.74, 1.11)",0.7414997180655879,1.1112011595182023,M7
Contrast 3,7.164224477174579e-4,0.06559809634443692,0.02672174290472095,3297,0.06638616103692613,0.011870918278447471,782.42408093786,63866.61210041092,3097.9549659773706,-0.4782825839517133,0.5317260697611552,0.2576551203390418,"1.03 	 (0.62, 1.70)",0.6198470134126193,1.7018673165882663,M7
Contrast 1,7.9944008825661e-5,0.013389449046101466,-0.1430441981797927,3297,0.013477387455809692,0.006524885479219457,2369.5300094899267,211395.97898355892,3223.584559292975,-0.3705819352391009,0.08449353887951547,0.11609215070714166,"0.87 	 (0.69, 1.09)",0.6903324849249308,1.088165813438863,M8
Contrast 2,4.709586009782566e-4,0.025300923216325894,-0.029369075124019723,3297,0.025818977677401975,0.020064871179214377,311.5755904788647,22354.74693351718,2821.372917218192,-0.34431872282405623,0.2855805725760168,0.16068284811205574,"0.97 	 (0.71, 1.33)",0.7087030122236851,1.3305342756388034,M8
Contrast 3,3.236946779548672e-4,0.03512881572408935,0.11367512305577297,3297,0.035484879869839704,0.010034249715834317,1062.603627740274,89386.6579293433,3147.093757304807,-0.25553673541854666,0.4828869815300926,0.18837430788151474,"1.12 	 (0.77, 1.62)",0.7745006844311161,1.620746720346203,M8
Contrast 1,4.104236900893541e-5,0.004206199163623312,-0.027849342134094922,3297,0.0042513457695331405,0.010619368161810727,957.9191093130507,79807.76603647195,3132.0712191014786,-0.15564552783809982,0.09994684356990993,0.06520234481621916,"0.97 	 (0.86, 1.11)",0.8558625160439403,1.1051121726963644,A3
Contrast 2,1.015145719855799e-4,0.001866184351545804,-0.011694056638693972,3297,0.001977850380729942,0.05645827928749931,64.21871811719846,2823.4963712276435,1479.682686534782,-0.09889697486617538,0.07550886158878745,0.044473029812797125,"0.99 	 (0.91, 1.08)",0.9058360270942756,1.0784327843035775,A3
Contrast 3,1.0388767575071548e-4,0.005836953622070306,0.01615528549540095,3297,0.005951230065396092,0.0192021551964957,335.74135473061415,24408.58247459568,2853.873776253547,-0.13505209753539815,0.16736266852620005,0.0771442160203608,"1.02 	 (0.87, 1.18)",0.8736703944280761,1.1821829281126468,A3
Contrast 1,3.100355773933181e-5,0.002589739657777626,0.03617428726703745,3297,0.002623843571290891,0.012997693111897822,664.6609340459778,53273.34321405754,3065.061765069015,-0.06422414425306612,0.136572718787141,0.05122346699795799,"1.04 	 (0.94, 1.15)",0.9377947746619656,1.1463382350710176,B3
